s_no,tick,change_pct,volume
1,1201,0.782,4673
1,1202,-0.053,4687
1,1203,0.070,4665
1,1204,0.482,4482
1,1205,-0.132,4594
1,1206,-0.177,4248
1,1207,-0.110,3934
1,1208,-0.442,4050
1,1209,0.271,4399
1,1210,-0.339,3891
1,1211,0.074,4493
1,1212,0.501,4167
1,1213,0.050,4470
1,1214,-0.227,3819
1,1215,0.141,4083
1,1216,-0.044,4090
1,1217,0.513,4934
1,1218,0.012,4127
1,1219,0.041,4574
1,1220,-0.191,4680
1,1221,-0.302,4477
1,1222,0.427,4635
1,1223,-0.305,4209
1,1224,-0.033,4024
1,1225,0.244,4555
1,1226,0.041,3865
1,1227,-0.456,5114
1,1228,-0.092,4018
1,1229,0.432,4678
1,1230,-0.390,4522
1,1231,-0.093,4238
1,1232,-0.687,4232
1,1233,0.934,5462
1,1234,0.445,4595
1,1235,0.407,4307
1,1236,0.032,4647
1,1237,0.280,3950
1,1238,0.289,4087
1,1239,-0.156,4357
1,1240,0.675,4477
1,1241,0.682,5247
1,1242,-0.299,3951
1,1243,-0.300,4946
1,1244,0.590,4444
1,1245,0.215,3811
1,1246,0.314,3961
1,1247,0.147,4077
1,1248,0.081,3892
1,1249,-0.166,4424
1,1250,0.183,3831
1,1251,-0.436,5013
1,1252,0.152,4773
1,1253,-0.482,4145
1,1254,0.004,3532
1,1255,-0.621,4274
1,1256,-0.070,3963
1,1257,0.622,5297
1,1258,-0.513,4272
1,1259,0.493,4902
1,1260,-0.274,4122
1,1261,0.385,4748
1,1262,-0.607,5247
1,1263,-0.238,4018
1,1264,0.195,4263
1,1265,-0.172,4156
1,1266,0.520,4437
1,1267,0.339,4848
1,1268,0.150,4346
1,1269,-0.204,3710
1,1270,0.142,4431
1,1271,0.233,3765
1,1272,0.423,4779
1,1273,-0.145,4665
1,1274,0.019,3800
1,1275,0.100,3767
1,1276,-0.525,4067
1,1277,0.210,4715
1,1278,-0.489,4911
1,1279,0.017,4004
1,1280,0.150,4726
1,1281,0.286,4353
1,1282,-0.318,3859
1,1283,0.249,4149
1,1284,0.095,4017
1,1285,-0.087,3696
1,1286,-0.221,4612
1,1287,-0.209,4327
1,1288,0.142,4787
1,1289,-0.098,4417
1,1290,0.437,3951
1,1291,-0.548,4181
1,1292,0.441,5088
1,1293,0.222,4803
1,1294,0.210,3874
1,1295,-0.594,5050
1,1296,-0.161,4597
1,1297,-0.573,5092
1,1298,-0.136,4614
1,1299,-0.446,4544
1,1300,-0.469,5006
1,1301,-0.240,4295
1,1302,-0.360,4689
1,1303,-0.755,4366
1,1304,0.037,4306
1,1305,0.000,4203
1,1306,-0.242,4494
1,1307,0.437,4438
1,1308,-0.795,4475
1,1309,-0.296,4119
1,1310,-0.018,4065
1,1311,-0.440,4532
1,1312,0.151,4374
1,1313,-0.182,3968
1,1314,-0.169,4806
1,1315,0.192,3711
1,1316,-0.431,4680
1,1317,-0.281,4728
1,1318,0.264,3966
1,1319,-0.391,4717
1,1320,-0.143,3682
1,1321,-0.162,4814
1,1322,-0.376,4818
1,1323,-0.058,4065
1,1324,-0.177,4670
1,1325,0.177,4629
1,1326,-0.173,3941
1,1327,-0.727,4335
1,1328,-0.888,4740
1,1329,0.581,4660
1,1330,0.136,4280
1,1331,0.856,4434
1,1332,-0.029,3765
1,1333,-0.073,4110
1,1334,0.153,3668
1,1335,0.126,3716
1,1336,0.324,4459
1,1337,-0.391,4975
1,1338,-1.315,5612
1,1339,-0.107,3687
1,1340,0.079,4322
1,1341,-0.073,4690
1,1342,0.330,4695
1,1343,0.164,4335
1,1344,-0.461,4878
1,1345,-0.662,5261
1,1346,0.043,3896
1,1347,0.380,4475
1,1348,-0.999,4760
1,1349,0.010,4531
1,1350,-0.076,4165
1,1351,0.101,4523
1,1352,-0.374,4442
1,1353,-0.136,3746
1,1354,-0.245,4062
1,1355,0.843,4842
1,1356,-0.208,4783
1,1357,-0.220,3792
1,1358,-0.580,4178
1,1359,-0.039,4004
1,1360,0.176,4194
1,1361,0.329,4828
1,1362,0.065,4328
1,1363,-0.465,4985
1,1364,0.244,4428
1,1365,-0.136,3850
1,1366,-0.078,3770
1,1367,0.403,4414
1,1368,-0.098,4638
1,1369,0.584,5194
1,1370,0.021,3937
1,1371,0.194,4601
1,1372,0.313,3825
1,1373,-0.038,4371
1,1374,0.050,3830
1,1375,0.090,4131
1,1376,0.021,4444
1,1377,0.458,3986
1,1378,-0.870,4433
1,1379,0.198,4597
1,1380,-1.118,5591
1,1381,-0.009,3529
1,1382,-0.202,4420
1,1383,-0.413,4406
1,1384,0.167,4273
1,1385,-0.356,4084
1,1386,-0.151,4466
1,1387,-0.537,4697
1,1388,-0.121,4766
1,1389,-0.645,5149
1,1390,-0.543,5087
1,1391,0.058,4231
1,1392,0.312,4061
1,1393,0.111,4136
1,1394,-0.100,4078
1,1395,0.950,4660
1,1396,-0.064,3629
1,1397,-0.032,4282
1,1398,-0.134,3884
1,1399,0.511,4428
1,1400,-0.111,3637
1,1401,-0.320,4022
1,1402,-0.069,4020
1,1403,-0.139,4593
1,1404,0.367,4959
1,1405,0.330,4923
1,1406,-0.205,4451
1,1407,0.188,4811
1,1408,0.285,4170
1,1409,0.011,3801
1,1410,0.240,3744
1,1411,-0.598,4377
1,1412,0.038,4042
1,1413,0.074,3690
1,1414,0.224,4434
1,1415,0.641,4534
1,1416,-0.221,3950
1,1417,-0.075,3823
1,1418,0.276,4780
1,1419,-0.984,4991
1,1420,-0.818,4954
1,1421,0.131,4436
1,1422,-0.264,4787
1,1423,0.341,4011
1,1424,0.337,4976
1,1425,0.169,4169
1,1426,0.443,4068
1,1427,-0.032,4170
1,1428,-0.245,4209
1,1429,-0.190,4293
1,1430,-0.431,4422
1,1431,-0.723,4790
1,1432,0.778,5404
1,1433,-0.598,5189
1,1434,0.045,3752
1,1435,-0.261,4887
1,1436,-0.083,4207
1,1437,-0.757,4404
1,1438,0.116,4677
1,1439,0.139,4505
1,1440,-0.289,4720
2,1,-0.138,5083
2,2,0.241,5428
2,3,-0.384,5831
2,4,-0.462,6453
2,5,-0.196,5785
2,6,-0.999,6524
2,7,0.334,6230
2,8,-0.017,5747
2,9,0.249,5334
2,10,0.477,6509
2,11,-0.458,5730
2,12,-1.116,7519
2,13,-0.352,5382
2,14,-0.464,5550
2,15,-0.106,6222
2,16,-0.467,5587
2,17,0.234,6383
2,18,-0.374,5913
2,19,-0.230,5082
2,20,0.602,6771
2,21,-0.290,6136
2,22,-1.028,6200
2,23,-0.370,6667
2,24,0.468,6086
2,25,0.127,5319
2,26,0.544,6418
2,27,0.074,4940
2,28,0.244,5445
2,29,-0.621,6831
2,30,-0.046,6137
2,31,-0.141,5047
2,32,0.615,6305
2,33,-0.248,5520
2,34,0.997,7261
2,35,-0.524,6220
2,36,-0.494,6247
2,37,0.001,5435
2,38,-0.594,6455
2,39,0.317,6126
2,40,-0.163,5450
2,41,0.137,5755
2,42,-0.095,6287
2,43,-0.156,5406
2,44,0.340,6412
2,45,0.842,6031
2,46,0.691,6442
2,47,-0.146,5944
2,48,-0.810,6174
2,49,-0.272,6376
2,50,-0.209,5007
2,51,0.239,5750
2,52,-0.173,5441
2,53,0.153,5789
2,54,-0.549,5860
2,55,0.122,5451
2,56,-0.058,4961
2,57,-0.469,5351
2,58,0.351,6444
2,59,0.389,5878
2,60,-0.194,5188
2,61,0.082,6052
2,62,-0.903,5964
2,63,0.480,6517
2,64,-0.873,6926
2,65,0.098,5833
2,66,-0.347,5695
2,67,0.677,6161
2,68,-0.222,6386
2,69,-0.254,6124
2,70,0.051,6244
2,71,0.423,6214
2,72,-0.111,5682
2,73,-0.227,5592
2,74,-0.687,6678
2,75,0.468,5562
2,76,-0.205,5638
2,77,-0.414,6257
2,78,-0.014,5705
2,79,-0.102,5985
2,80,-0.197,5153
2,81,-0.070,5747
2,82,0.234,6101
2,83,0.199,5147
2,84,-0.894,7280
2,85,-0.489,6867
2,86,0.407,5456
2,87,-0.213,6366
2,88,0.328,6420
2,89,0.478,6131
2,90,0.068,5002
2,91,0.106,4990
2,92,-0.129,5996
2,93,-0.030,5413
2,94,-0.152,5602
2,95,-0.207,5942
2,96,-0.177,6074
2,97,0.109,4979
2,98,-0.947,6635
2,99,0.227,6108
2,100,-0.425,5772
2,101,-0.034,6247
2,102,-0.620,6470
2,103,0.143,4926
2,104,0.050,5681
2,105,0.534,5727
2,106,0.171,5918
2,107,-1.227,7537
2,108,-0.170,5966
2,109,0.342,5142
2,110,-0.165,5893
2,111,-0.100,5236
2,112,-0.152,4911
2,113,0.501,6710
2,114,0.191,6178
2,115,-0.597,5740
2,116,-0.048,5487
2,117,-0.097,5515
2,118,-0.684,6711
2,119,0.195,5500
2,120,0.352,5345
2,121,0.353,6259
2,122,0.540,6525
2,123,-0.188,5826
2,124,-0.145,6027
2,125,-0.337,6584
2,126,0.379,5337
2,127,-0.173,6243
2,128,-0.799,6081
2,129,0.480,6099
2,130,0.511,5617
2,131,0.589,5803
2,132,-0.505,6213
2,133,0.780,6288
2,134,0.059,5140
2,135,-0.707,7068
2,136,-0.028,5153
2,137,0.179,6273
2,138,-0.157,5449
2,139,0.160,6057
2,140,0.419,5758
2,141,0.068,4764
2,142,-0.704,5670
2,143,0.283,5605
2,144,-0.313,5815
2,145,0.367,5367
2,146,0.242,5042
2,147,0.472,6746
2,148,0.730,5742
2,149,0.165,6191
2,150,0.511,5388
2,151,0.405,6558
2,152,-0.130,6265
2,153,0.106,6110
2,154,0.054,5315
2,155,-0.039,5613
2,156,0.629,6716
2,157,-0.209,6088
2,158,0.375,6256
2,159,0.546,5890
2,160,-0.190,5660
2,161,0.568,6639
2,162,0.076,6204
2,163,-0.331,5794
2,164,0.396,6265
2,165,-0.037,5139
2,166,0.304,6367
2,167,-0.151,5358
2,168,-0.406,6235
2,169,0.465,5683
2,170,0.929,6655
2,171,-0.465,6136
2,172,-0.263,5269
2,173,0.235,5959
2,174,-0.565,6877
2,175,0.113,5136
2,176,0.004,5614
2,177,0.505,6362
2,178,-0.264,5942
2,179,0.226,6283
2,180,0.428,6070
2,181,-0.054,4996
2,182,0.098,5138
2,183,0.098,6237
2,184,0.346,5689
2,185,-0.276,5166
2,186,-0.051,4860
2,187,-0.180,5359
2,188,-0.338,5429
2,189,-0.277,5880
2,190,-0.226,5967
2,191,-0.022,5734
2,192,0.028,5614
2,193,0.108,6030
2,194,-0.588,6873
2,195,0.238,5999
2,196,0.558,5508
2,197,0.193,5488
2,198,-0.865,6356
2,199,0.153,5823
2,200,0.364,6039
2,201,0.163,5119
2,202,0.003,5348
2,203,-0.309,5341
2,204,-0.062,5725
2,205,-0.879,6835
2,206,0.111,5563
2,207,-0.424,6672
2,208,-0.401,6596
2,209,0.268,5632
2,210,-0.176,5557
2,211,0.603,5565
2,212,-0.126,6224
2,213,-0.580,6231
2,214,-0.029,5176
2,215,0.124,5132
2,216,-1.293,6804
2,217,0.015,5339
2,218,-0.101,5590
2,219,0.676,5918
2,220,-0.705,5825
2,221,0.159,5430
2,222,0.123,4952
2,223,0.367,5536
2,224,-0.423,5890
2,225,0.332,5866
2,226,-0.003,4762
2,227,-0.252,6422
2,228,0.113,6364
2,229,-0.386,5713
2,230,0.116,6185
2,231,0.378,5271
2,232,0.314,5690
2,233,-0.073,5336
2,234,0.202,5493
2,235,0.511,6904
2,236,-0.134,6066
2,237,0.184,5559
2,238,0.636,5748
2,239,-0.399,5369
2,240,0.209,5693
2,241,-0.409,5365
2,242,0.735,6091
2,243,0.170,6181
2,244,-0.308,5554
2,245,0.006,5353
2,246,0.433,5632
2,247,-0.518,6002
2,248,0.332,6477
2,249,0.154,5130
2,250,-0.443,6746
2,251,0.166,5636
2,252,0.433,5266
2,253,0.603,5669
2,254,-0.266,5366
2,255,0.238,6455
2,256,-0.315,5865
2,257,-0.129,5284
2,258,-0.200,5657
2,259,0.636,6646
2,260,0.612,6753
2,261,0.129,4845
2,262,-0.065,6127
2,263,-0.451,5947
2,264,0.478,5529
2,265,-0.191,5975
2,266,-0.460,6731
2,267,-0.031,5249
2,268,0.173,6202
2,269,-0.155,5722
2,270,0.452,5491
2,271,0.616,6608
2,272,-0.374,6222
2,273,0.452,5692
2,274,0.510,6603
2,275,-0.076,5865
2,276,-0.141,6087
2,277,0.170,6106
2,278,0.685,6147
2,279,0.710,6690
2,280,0.222,5497
2,281,-0.017,5314
2,282,0.371,5277
2,283,-0.773,6168
2,284,0.106,4831
2,285,0.026,5075
2,286,0.595,5829
2,287,0.806,6379
2,288,0.436,6744
2,289,-0.058,6099
2,290,0.100,6016
2,291,-0.101,5538
2,292,0.058,4809
2,293,0.082,5433
2,294,-0.784,6867
2,295,0.647,6786
2,296,0.870,6752
2,297,0.415,6171
2,298,-0.853,7264
2,299,-0.198,5643
2,300,0.298,5160
2,301,-0.742,6573
2,302,0.487,5494
2,303,-0.391,6008
2,304,0.206,5803
2,305,0.276,5380
2,306,-0.039,4978
2,307,-0.358,6132
2,308,0.462,6025
2,309,-0.008,5672
2,310,0.022,4957
2,311,0.660,6867
2,312,-0.197,5495
2,313,0.154,4974
2,314,-0.099,5268
2,315,0.729,6267
2,316,0.152,6341
2,317,-0.090,5691
2,318,0.457,6215
2,319,-0.301,5343
2,320,0.118,6364
2,321,-0.282,5566
2,322,0.306,5372
2,323,0.228,5625
2,324,0.382,5803
2,325,-0.209,5511
2,326,0.457,6441
2,327,-0.278,5289
2,328,0.828,6739
2,329,-0.037,4964
2,330,-0.794,5788
2,331,-0.104,5186
2,332,-0.342,6486
2,333,0.503,5530
2,334,0.681,7078
2,335,0.229,6510
2,336,0.296,5584
2,337,0.019,5441
2,338,-0.053,5213
2,339,0.061,5838
2,340,-0.041,5834
2,341,0.757,7084
2,342,-0.098,5473
2,343,-0.360,6471
2,344,-0.164,5727
2,345,-1.186,6818
2,346,0.328,6216
2,347,-0.418,5276
2,348,-0.336,6385
2,349,0.080,5053
2,350,0.045,5124
2,351,0.657,6584
2,352,0.429,5623
2,353,0.084,5180
2,354,0.072,5873
2,355,0.475,5927
2,356,0.274,6181
2,357,0.615,6278
2,358,-0.800,7075
2,359,0.055,5315
2,360,-0.024,5767
2,361,-0.194,5432
2,362,-0.311,5685
2,363,-0.315,6105
2,364,-0.323,5619
2,365,0.291,5809
2,366,-0.377,6361
2,367,0.236,5571
2,368,0.037,5071
2,369,0.004,4874
2,370,-0.164,5802
2,371,-0.145,5257
2,372,0.152,4886
2,373,0.379,6574
2,374,0.415,5639
2,375,0.051,5627
2,376,0.165,5630
2,377,-0.286,5866
2,378,0.138,4903
2,379,0.077,5922
2,380,-0.187,5261
2,381,0.099,6081
2,382,-0.001,5946
2,383,-0.102,5634
2,384,-0.234,6334
2,385,-0.005,5821
2,386,-0.522,6674
2,387,0.208,5943
2,388,0.315,6074
2,389,0.230,5005
2,390,0.199,6070
2,391,-0.023,4736
2,392,0.645,6234
2,393,0.216,6411
2,394,0.844,6561
2,395,-0.068,4877
2,396,-0.071,6224
2,397,0.309,6103
2,398,-0.564,5886
2,399,-0.119,5891
2,400,0.588,5889
2,401,0.150,6031
2,402,-0.175,4938
2,403,-0.065,5050
2,404,0.120,5732
2,405,0.278,5217
2,406,0.225,5609
2,407,0.210,5112
2,408,-0.478,6093
2,409,-0.009,5069
2,410,0.101,6206
2,411,-0.177,5951
2,412,-0.145,5678
2,413,-0.472,6704
2,414,0.374,5930
2,415,0.636,6864
2,416,-0.322,6212
2,417,0.066,5357
2,418,-0.408,5948
2,419,-0.281,5452
2,420,-0.231,6434
2,421,-0.151,6199
2,422,-0.210,5407
2,423,0.125,5184
2,424,0.029,5893
2,425,-0.225,6202
2,426,-0.849,7000
2,427,-0.148,6236
2,428,-0.130,6182
2,429,0.037,4997
2,430,-0.377,5888
2,431,0.052,5518
2,432,-0.327,5351
2,433,0.358,6296
2,434,0.083,5409
2,435,0.129,5287
2,436,0.544,5654
2,437,-0.308,5744
2,438,0.031,5518
2,439,-0.237,5505
2,440,-0.511,5986
2,441,0.205,6472
2,442,-0.443,5444
2,443,-0.308,6306
2,444,0.317,5850
2,445,0.070,4981
2,446,0.428,5625
2,447,-0.099,5243
2,448,-0.260,6233
2,449,0.079,4972
2,450,0.031,5666
2,451,-0.098,6128
2,452,-0.556,5829
2,453,0.243,6380
2,454,0.288,6047
2,455,0.440,5724
2,456,-0.331,5248
2,457,0.355,6335
2,458,-0.080,5228
2,459,0.191,6030
2,460,0.413,6338
2,461,0.541,6334
2,462,0.059,5914
2,463,-0.198,5236
2,464,0.036,4720
2,465,0.745,6721
2,466,-0.300,5967
2,467,-0.739,6113
2,468,-0.516,6284
2,469,-0.105,5341
2,470,0.592,5884
2,471,0.679,5736
2,472,-0.197,5110
2,473,-0.210,6493
2,474,-0.657,5636
2,475,-0.080,5405
2,476,-0.644,6422
2,477,-0.459,6127
2,478,-0.521,6397
2,479,0.030,6209
2,480,0.398,6167
2,481,-0.011,5856
2,482,-0.186,5258
2,483,0.263,6341
2,484,-0.268,6570
2,485,-0.142,5043
2,486,-0.007,5581
2,487,-0.953,6519
2,488,-0.107,5239
2,489,-0.279,6531
2,490,0.063,5558
2,491,0.201,5658
2,492,0.301,5356
2,493,0.031,6230
2,494,-0.423,5387
2,495,0.293,5104
2,496,-0.097,5143
2,497,-0.319,6363
2,498,0.126,5700
2,499,0.278,5235
2,500,0.099,5535
2,501,0.395,6031
2,502,-0.050,4913
2,503,-0.130,4963
2,504,-0.352,5545
2,505,-0.079,5803
2,506,0.039,5362
2,507,0.698,6990
2,508,0.408,5332
2,509,-0.234,5499
2,510,0.483,6068
2,511,0.111,6042
2,512,-0.412,5544
2,513,0.383,6682
2,514,0.294,5711
2,515,0.107,6184
2,516,0.100,5343
2,517,-0.149,6098
2,518,0.335,6066
2,519,0.108,5718
2,520,-0.294,6430
2,521,0.086,5788
2,522,0.066,5738
2,523,-0.026,5511
2,524,0.192,6134
2,525,-0.215,5171
2,526,-0.180,5645
2,527,-0.354,6160
2,528,-0.135,5379
2,529,0.036,5324
2,530,0.517,6580
2,531,0.025,4911
2,532,-0.640,5668
2,533,-0.051,5212
2,534,-0.160,5753
2,535,-0.203,5364
2,536,-0.739,5986
2,537,0.385,5570
2,538,-0.312,5450
2,539,0.285,5737
2,540,0.326,6633
2,541,-0.152,4992
2,542,0.145,5006
2,543,-0.182,5969
2,544,-0.552,6361
2,545,-0.013,5369
2,546,-0.100,5678
2,547,0.563,6278
2,548,0.018,5416
2,549,-0.389,5350
2,550,-0.142,5988
2,551,0.642,6902
2,552,0.190,5810
2,553,0.091,6180
2,554,0.545,6785
2,555,0.410,5734
2,556,-0.584,7015
2,557,-0.081,6230
2,558,-0.350,6433
2,559,0.755,6800
2,560,0.605,6652
2,561,-0.627,5840
2,562,0.511,5587
2,563,-0.079,6294
2,564,0.567,5722
2,565,0.508,6179
2,566,-0.014,5619
2,567,0.342,5958
2,568,-0.009,5811
2,569,0.670,5933
2,570,-0.136,4863
2,571,1.291,6752
2,572,-0.226,6158
2,573,0.064,5648
2,574,0.448,5633
2,575,0.004,4939
2,576,-0.559,6014
2,577,-0.408,6465
2,578,-0.189,6126
2,579,-0.359,5790
2,580,-0.498,6786
2,581,0.387,5351
2,582,0.344,6099
2,583,0.156,6331
2,584,-0.277,6586
2,585,0.043,5892
2,586,-0.638,5911
2,587,0.139,5470
2,588,0.193,5102
2,589,0.398,6293
2,590,0.483,6481
2,591,-0.287,5964
2,592,0.349,6668
2,593,0.676,6583
2,594,-0.070,6045
2,595,0.556,6612
2,596,0.030,5618
2,597,-0.106,5958
2,598,-0.326,6617
2,599,-0.016,4838
2,600,0.200,6135
2,601,-0.204,6053
2,602,-0.227,5743
2,603,-0.001,5311
2,604,-0.247,5763
2,605,-0.277,6119
2,606,-0.166,5113
2,607,-0.426,6102
2,608,0.498,6449
2,609,0.126,5034
2,610,-0.489,6772
2,611,-0.047,5346
2,612,-0.283,6457
2,613,0.533,6730
2,614,-0.119,6239
2,615,0.387,6457
2,616,0.335,6286
2,617,0.291,5143
2,618,0.198,5457
2,619,0.520,6401
2,620,0.210,5468
2,621,-0.241,6139
2,622,0.033,5973
2,623,-0.190,5353
2,624,0.047,5411
2,625,0.142,5624
2,626,-0.038,5004
2,627,-0.722,6010
2,628,-0.054,4885
2,629,-0.196,5762
2,630,0.761,6746
2,631,0.035,5384
2,632,0.102,5737
2,633,-0.989,6151
2,634,-1.138,6860
2,635,0.228,5343
2,636,0.021,5811
2,637,-0.059,6173
2,638,0.037,6200
2,639,-0.510,5612
2,640,-0.069,6188
2,641,-0.202,6403
2,642,-0.228,6351
2,643,-0.323,6436
2,644,-0.009,5270
2,645,-0.088,6072
2,646,-0.589,5900
2,647,-0.282,6188
2,648,0.062,6047
2,649,0.133,5210
2,650,-0.280,5474
2,651,0.201,5164
2,652,-0.023,4771
2,653,0.238,5130
2,654,-0.978,7208
2,655,-0.551,6937
2,656,0.193,5903
2,657,-0.373,5853
2,658,0.108,4928
2,659,0.322,5618
2,660,0.193,5285
2,661,0.312,5720
2,662,-0.003,5168
2,663,-0.043,4956
2,664,0.377,6255
2,665,-0.310,6398
2,666,-0.609,6780
2,667,0.083,5311
2,668,0.406,6178
2,669,-0.486,6142
2,670,0.434,5781
2,671,0.434,6426
2,672,-0.548,6311
2,673,-0.451,5955
2,674,0.608,6776
2,675,0.301,6125
2,676,0.519,5983
2,677,0.236,5285
2,678,-0.383,6524
2,679,0.386,5371
2,680,0.263,6047
2,681,0.570,5755
2,682,0.386,6303
2,683,-0.120,5879
2,684,-0.182,5282
2,685,0.086,5197
2,686,0.007,6089
2,687,0.435,6561
2,688,-0.772,6433
2,689,0.501,6196
2,690,-0.525,5976
2,691,0.081,4816
2,692,0.046,5095
2,693,0.562,5628
2,694,-0.429,5674
2,695,0.478,6771
2,696,-0.121,6234
2,697,0.303,5494
2,698,-0.552,5967
2,699,-0.611,6868
2,700,-0.050,5278
2,701,0.208,5334
2,702,0.589,5696
2,703,0.131,5003
2,704,0.061,6165
2,705,0.273,6509
2,706,-0.165,6025
2,707,-0.071,4778
2,708,0.171,5230
2,709,-0.007,5167
2,710,0.735,5768
2,711,0.240,5930
2,712,0.154,5314
2,713,-0.674,6346
2,714,-0.295,5883
2,715,0.316,6269
2,716,-0.027,5639
2,717,0.371,5255
2,718,-0.049,5096
2,719,0.371,6198
2,720,-0.159,5826
2,721,0.114,6365
2,722,-0.484,6237
2,723,0.468,6320
2,724,-0.486,6651
2,725,-0.196,6185
2,726,-0.218,5119
2,727,0.245,5987
2,728,0.012,5881
2,729,-0.621,6100
2,730,-0.022,6160
2,731,-0.173,4991
2,732,0.330,5193
2,733,-0.183,5002
2,734,-0.121,6156
2,735,-0.237,6393
2,736,-0.112,6088
2,737,0.405,6223
2,738,-0.615,6063
2,739,-0.322,6499
2,740,-0.725,7082
2,741,-0.085,5127
2,742,-0.151,5640
2,743,-0.282,5582
2,744,0.300,5165
2,745,0.709,7128
2,746,-0.025,5023
2,747,-0.237,6064
2,748,-0.199,5458
2,749,-0.176,6346
2,750,0.103,5087
2,751,0.268,5107
2,752,-0.412,6360
2,753,-0.243,5782
2,754,0.047,4980
2,755,0.648,6743
2,756,-0.212,5094
2,757,0.699,6203
2,758,-0.307,6215
2,759,-0.519,5884
2,760,-0.088,5287
2,761,0.163,5298
2,762,-0.200,5488
2,763,-0.112,5812
2,764,-0.078,5120
2,765,-0.187,6214
2,766,0.504,6096
2,767,-0.700,5669
2,768,-0.698,6997
2,769,0.475,5620
2,770,-0.106,6283
2,771,-0.729,7055
2,772,0.393,5809
2,773,-0.318,6326
2,774,0.202,5255
2,775,-0.324,6645
2,776,-0.858,6355
2,777,-0.269,5525
2,778,0.250,5781
2,779,0.433,6665
2,780,-0.451,6425
2,781,-0.097,5411
2,782,-0.186,5577
2,783,-0.131,5244
2,784,0.090,5136
2,785,-0.222,5577
2,786,0.033,5601
2,787,-0.288,6149
2,788,0.145,5649
2,789,-0.190,6295
2,790,0.043,6174
2,791,-0.538,5868
2,792,-0.044,5870
2,793,-0.762,6227
2,794,-0.382,6545
2,795,0.098,5234
2,796,0.147,5505
2,797,-0.350,5198
2,798,-0.446,6571
2,799,-0.466,5438
2,800,-0.545,6125
2,801,0.311,5783
2,802,0.000,5006
2,803,0.187,6223
2,804,-0.013,5155
2,805,-0.106,5830
2,806,0.202,5477
2,807,0.045,5841
2,808,0.080,5155
2,809,-0.664,6344
2,810,0.784,6939
2,811,-0.076,5503
2,812,-0.009,4844
2,813,0.020,4936
2,814,-0.025,6003
2,815,-0.204,6024
2,816,-0.115,5953
2,817,0.244,5340
2,818,-0.007,5974
2,819,-0.044,4918
2,820,-0.602,6107
2,821,-0.497,6466
2,822,-0.443,6456
2,823,-0.151,4993
2,824,-0.216,5137
2,825,-0.024,5434
2,826,0.065,6166
2,827,0.120,4835
2,828,0.380,5258
2,829,-0.052,4771
2,830,-0.392,6085
2,831,0.338,6362
2,832,1.347,7352
2,833,0.179,5259
2,834,0.334,5160
2,835,0.345,5456
2,836,0.864,6974
2,837,-0.132,5830
2,838,0.419,6221
2,839,0.093,5806
2,840,0.294,6269
2,841,-0.768,6120
2,842,-0.156,5870
2,843,-0.867,7060
2,844,-0.931,7112
2,845,-0.691,6368
2,846,-0.551,5588
2,847,0.194,5219
2,848,-0.090,5056
2,849,-0.092,5463
2,850,-0.022,5288
2,851,0.122,4934
2,852,1.031,6789
2,853,-0.702,6921
2,854,0.401,5464
2,855,-0.756,5744
2,856,-0.890,6634
2,857,0.000,5831
2,858,-0.027,6147
2,859,-0.046,6052
2,860,0.250,5299
2,861,0.098,6005
2,862,0.092,5238
2,863,-0.071,5548
2,864,0.188,5210
2,865,-0.150,5792
2,866,-0.243,5407
2,867,0.067,4900
2,868,-0.084,5012
2,869,0.221,6008
2,870,-0.368,6502
2,871,-0.094,5379
2,872,-0.484,5742
2,873,-0.242,5255
2,874,-0.072,5616
2,875,-0.066,4987
2,876,-0.523,5612
2,877,-0.618,6598
2,878,0.550,6650
2,879,0.191,5769
2,880,0.440,5336
2,881,-0.159,6139
2,882,0.082,4999
2,883,0.332,5330
2,884,-0.660,6943
2,885,-0.561,5462
2,886,-0.229,5983
2,887,0.063,4810
2,888,-1.011,6499
2,889,-0.814,6268
2,890,0.306,5716
2,891,-0.059,5843
2,892,0.298,6470
2,893,-0.957,6286
2,894,-0.675,5812
2,895,-0.343,6542
2,896,0.260,6476
2,897,-0.710,7190
2,898,-0.685,6539
2,899,0.081,6056
2,900,0.319,5854
2,901,-0.350,5607
2,902,0.196,6346
2,903,0.374,6229
2,904,-0.701,6409
2,905,0.219,5034
2,906,0.300,5690
2,907,-0.493,6522
2,908,-1.105,6423
2,909,-0.601,6134
2,910,-0.421,6363
2,911,0.264,5975
2,912,-0.008,5390
2,913,-0.291,5932
2,914,0.003,5686
2,915,-0.024,6193
2,916,0.054,5554
2,917,0.034,6070
2,918,0.431,5885
2,919,-0.214,5616
2,920,0.467,6063
2,921,0.262,5283
2,922,-0.645,6879
2,923,-0.520,6129
2,924,0.041,5658
2,925,-0.225,5584
2,926,0.327,5379
2,927,-0.010,5288
2,928,0.514,5479
2,929,0.120,6338
2,930,0.370,5747
2,931,0.241,5699
2,932,-0.027,5281
2,933,-0.332,5864
2,934,-0.757,6420
2,935,-0.173,6301
2,936,-0.500,5913
2,937,0.801,6824
2,938,0.492,5726
2,939,0.480,6384
2,940,0.223,5762
2,941,0.097,5697
2,942,-0.391,6109
2,943,-0.040,5439
2,944,0.131,5163
2,945,0.337,5726
2,946,-0.061,4780
2,947,0.633,5596
2,948,-0.089,4842
2,949,-0.237,6512
2,950,0.367,6600
2,951,0.203,5917
2,952,-0.383,5891
2,953,0.211,6371
